ParticipantID,scenario,reliable_score,capable_score,ethical_score,sincere_score,scenario_num,push_reliable_score,push_capable_score,push_ethical_score,push_sincere_score,Push_Direction,name,value,measured_dimension,pushed_dimension,change_magnitude,PAS_sum,Knowledgeable,Experience_Rate,original_sample,scenario_order
307990,S,5.75,6.25,6.25,4,3,7,7,6.25,6.25,UP,delta_C,0.75,C,S,0.75,112,4,6,NO,third
307990,R,5,6,5.5,5.5,4,6,6,5.75,6,UP,delta_S,0.5,S,R,0.5,112,4,6,NO,second
307990,R,5,6,5.5,5.5,4,6,6,5.75,6,UP,delta_E,0.25,E,R,0.25,112,4,6,NO,second
307990,C,5,5,4.75,4.5,1,6,6,5.5,5,UP,delta_C,1,C,C,1,112,4,6,NO,fourth
307990,S,5.75,6.25,6.25,4,3,7,7,6.25,6.25,UP,delta_S,2.25,S,S,2.25,112,4,6,NO,third
307990,C,5,5,4.75,4.5,1,6,6,5.5,5,UP,delta_E,0.75,E,C,0.75,112,4,6,NO,fourth
307990,E,6.25,6.25,6.25,7,2,6.25,6.25,6.25,5.5,UP,delta_S,-1.5,S,E,1.5,112,4,6,NO,first
307990,E,6.25,6.25,6.25,7,2,6.25,6.25,6.25,5.5,UP,delta_R,0,R,E,0,112,4,6,NO,first
307990,S,5.75,6.25,6.25,4,3,7,7,6.25,6.25,UP,delta_R,1.25,R,S,1.25,112,4,6,NO,third
323703,C,6.25,6.333333333333333,7,6,2,7,7,7,7,UP,delta_S,1,S,C,1,100,6,6,YES,second
323703,S,6.5,7,7,6.5,4,7,7,7,7,UP,delta_R,0.5,R,S,0.5,100,6,6,YES,first
323703,C,6.25,6.333333333333333,7,6,2,7,7,7,7,UP,delta_E,0,E,C,0,100,6,6,YES,second
323703,E,6.5,7,7,6.5,1,6.5,6.666666666666667,7,6.75,UP,delta_S,0.25,S,E,0.25,100,6,6,YES,fourth
323703,S,6.5,7,7,6.5,4,7,7,7,7,UP,delta_S,0.5,S,S,0.5,100,6,6,YES,first
323703,R,6,6.333333333333333,7,5.25,3,7,6.666666666666667,7,6,UP,delta_C,0.3333333333333339,C,R,0.3333333333333339,100,6,6,YES,third
323703,S,6.5,7,7,6.5,4,7,7,7,7,UP,delta_C,0,C,S,0,100,6,6,YES,first
323703,E,6.5,7,7,6.5,1,6.5,6.666666666666667,7,6.75,UP,delta_E,0,E,E,0,100,6,6,YES,fourth
323703,S,6.5,7,7,6.5,4,7,7,7,7,UP,delta_E,0,E,S,0,100,6,6,YES,first
323703,E,6.5,7,7,6.5,1,6.5,6.666666666666667,7,6.75,UP,delta_C,-0.33333333333333304,C,E,0.33333333333333304,100,6,6,YES,fourth
323703,C,6.25,6.333333333333333,7,6,2,7,7,7,7,UP,delta_C,0.666666666666667,C,C,0.666666666666667,100,6,6,YES,second
323703,R,6,6.333333333333333,7,5.25,3,7,6.666666666666667,7,6,UP,delta_S,0.75,S,R,0.75,100,6,6,YES,third
323703,R,6,6.333333333333333,7,5.25,3,7,6.666666666666667,7,6,UP,delta_E,0,E,R,0,100,6,6,YES,third
323703,C,6.25,6.333333333333333,7,6,2,7,7,7,7,UP,delta_R,0.75,R,C,0.75,100,6,6,YES,second
323703,E,6.5,7,7,6.5,1,6.5,6.666666666666667,7,6.75,UP,delta_R,0,R,E,0,100,6,6,YES,fourth
323703,R,6,6.333333333333333,7,5.25,3,7,6.666666666666667,7,6,UP,delta_R,1,R,R,1,100,6,6,YES,third
324886,E,5.25,5.5,5.5,5.5,1,5.5,4.75,5.25,4.75,DOWN,delta_C,-0.75,C,E,0.75,96,5,5,NO,third
324886,E,5.25,5.5,5.5,5.5,1,5.5,4.75,5.25,4.75,DOWN,delta_E,-0.25,E,E,0.25,96,5,5,NO,third
324886,R,5.75,5.5,5.5,5.75,2,5.5,6,5.75,5.5,DOWN,delta_E,0.25,E,R,0.25,96,5,5,NO,second
324886,R,5.75,5.5,5.5,5.75,2,5.5,6,5.75,5.5,DOWN,delta_C,0.5,C,R,0.5,96,5,5,NO,second
324886,E,5.25,5.5,5.5,5.5,1,5.5,4.75,5.25,4.75,DOWN,delta_S,-0.75,S,E,0.75,96,5,5,NO,third
324886,R,5.75,5.5,5.5,5.75,2,5.5,6,5.75,5.5,DOWN,delta_R,-0.25,R,R,0.25,96,5,5,NO,second
324886,E,5.25,5.5,5.5,5.5,1,5.5,4.75,5.25,4.75,DOWN,delta_R,0.25,R,E,0.25,96,5,5,NO,third
324886,R,5.75,5.5,5.5,5.75,2,5.5,6,5.75,5.5,DOWN,delta_S,-0.25,S,R,0.25,96,5,5,NO,second
330069,R,6.666666666666667,6.75,6.75,6.666666666666667,1,5.333333333333333,5,6.333333333333333,5.5,DOWN,delta_C,-1.75,C,R,1.75,81,2,0,YES,fourth
330069,E,6,7,4,5.666666666666667,3,1,0.75,0.5,1.25,DOWN,delta_C,-6.25,C,E,6.25,81,2,0,YES,first
330069,R,6.666666666666667,6.75,6.75,6.666666666666667,1,5.333333333333333,5,6.333333333333333,5.5,DOWN,delta_S,-1.166666666666667,S,R,1.166666666666667,81,2,0,YES,fourth
330069,E,6,7,4,5.666666666666667,3,1,0.75,0.5,1.25,DOWN,delta_R,-5,R,E,5,81,2,0,YES,first
330069,E,6,7,4,5.666666666666667,3,1,0.75,0.5,1.25,DOWN,delta_S,-4.416666666666667,S,E,4.416666666666667,81,2,0,YES,first
330069,R,6.666666666666667,6.75,6.75,6.666666666666667,1,5.333333333333333,5,6.333333333333333,5.5,DOWN,delta_R,-1.333333333333334,R,R,1.333333333333334,81,2,0,YES,fourth
330069,R,6.666666666666667,6.75,6.75,6.666666666666667,1,5.333333333333333,5,6.333333333333333,5.5,DOWN,delta_E,-0.41666666666666696,E,R,0.41666666666666696,81,2,0,YES,fourth
330069,E,6,7,4,5.666666666666667,3,1,0.75,0.5,1.25,DOWN,delta_E,-3.5,E,E,3.5,81,2,0,YES,first
332420,C,7,6.75,3,3.5,3,5.75,6.25,6,3,DOWN,delta_E,3,E,C,3,73,5,5,NO,second
332420,C,7,6.75,3,3.5,3,5.75,6.25,6,3,DOWN,delta_R,-1.25,R,C,1.25,73,5,5,NO,second
332420,E,6.5,6.333333333333333,6,6,2,5.25,7,4,5.5,DOWN,delta_R,-1.25,R,E,1.25,73,5,5,NO,third
332420,E,6.5,6.333333333333333,6,6,2,5.25,7,4,5.5,DOWN,delta_E,-2,E,E,2,73,5,5,NO,third
332420,C,7,6.75,3,3.5,3,5.75,6.25,6,3,DOWN,delta_C,-0.5,C,C,0.5,73,5,5,NO,second
332420,C,7,6.75,3,3.5,3,5.75,6.25,6,3,DOWN,delta_S,-0.5,S,C,0.5,73,5,5,NO,second
332420,E,6.5,6.333333333333333,6,6,2,5.25,7,4,5.5,DOWN,delta_C,0.666666666666667,C,E,0.666666666666667,73,5,5,NO,third
332420,E,6.5,6.333333333333333,6,6,2,5.25,7,4,5.5,DOWN,delta_S,-0.5,S,E,0.5,73,5,5,NO,third
344667,R,6.666666666666667,4.666666666666667,4.666666666666667,5,4,5.666666666666667,4.666666666666667,4,4,DOWN,delta_R,-1,R,R,1,NA,3,3,YES,second
344667,R,6.666666666666667,4.666666666666667,4.666666666666667,5,4,5.666666666666667,4.666666666666667,4,4,DOWN,delta_S,-1,S,R,1,NA,3,3,YES,second
344667,C,5.75,6.75,5.5,1,1,4.5,4.5,5,1,DOWN,delta_S,0,S,C,0,NA,3,3,YES,third
344667,C,5.75,6.75,5.5,1,1,4.5,4.5,5,1,DOWN,delta_E,-0.5,E,C,0.5,NA,3,3,YES,third
344667,R,6.666666666666667,4.666666666666667,4.666666666666667,5,4,5.666666666666667,4.666666666666667,4,4,DOWN,delta_E,-0.666666666666667,E,R,0.666666666666667,NA,3,3,YES,second
344667,E,6.333333333333333,5.5,6,5.5,2,5.75,5.333333333333333,5,6,DOWN,delta_R,-0.583333333333333,R,E,0.583333333333333,NA,3,3,YES,fourth
344667,E,6.333333333333333,5.5,6,5.5,2,5.75,5.333333333333333,5,6,DOWN,delta_S,0.5,S,E,0.5,NA,3,3,YES,fourth
344667,E,6.333333333333333,5.5,6,5.5,2,5.75,5.333333333333333,5,6,DOWN,delta_C,-0.16666666666666696,C,E,0.16666666666666696,NA,3,3,YES,fourth
344667,C,5.75,6.75,5.5,1,1,4.5,4.5,5,1,DOWN,delta_R,-1.25,R,C,1.25,NA,3,3,YES,third
344667,E,6.333333333333333,5.5,6,5.5,2,5.75,5.333333333333333,5,6,DOWN,delta_E,-1,E,E,1,NA,3,3,YES,fourth
344667,R,6.666666666666667,4.666666666666667,4.666666666666667,5,4,5.666666666666667,4.666666666666667,4,4,DOWN,delta_C,0,C,R,0,NA,3,3,YES,second
344667,C,5.75,6.75,5.5,1,1,4.5,4.5,5,1,DOWN,delta_C,-2.25,C,C,2.25,NA,3,3,YES,third
344711,R,6.75,6.25,6.5,6.25,3,5,5.25,5,5.25,DOWN,delta_C,-1,C,R,1,107,6,4,YES,fourth
344711,S,6.333333333333333,5.75,6.25,6.25,2,6.5,6,6,6.25,DOWN,delta_C,0.25,C,S,0.25,107,6,4,YES,first
344711,S,6.333333333333333,5.75,6.25,6.25,2,6.5,6,6,6.25,DOWN,delta_R,0.16666666666666696,R,S,0.16666666666666696,107,6,4,YES,first
344711,C,6.75,6.25,6.5,6.25,1,5.5,5.25,5.25,5.75,DOWN,delta_R,-1.25,R,C,1.25,107,6,4,YES,second
344711,R,6.75,6.25,6.5,6.25,3,5,5.25,5,5.25,DOWN,delta_S,-1,S,R,1,107,6,4,YES,fourth
344711,R,6.75,6.25,6.5,6.25,3,5,5.25,5,5.25,DOWN,delta_E,-1.5,E,R,1.5,107,6,4,YES,fourth
344711,S,6.333333333333333,5.75,6.25,6.25,2,6.5,6,6,6.25,DOWN,delta_S,0,S,S,0,107,6,4,YES,first
344711,E,6.75,6.25,6.5,6.25,4,6.25,5.5,6.25,5.75,DOWN,delta_E,-0.25,E,E,0.25,107,6,4,YES,third
344711,R,6.75,6.25,6.5,6.25,3,5,5.25,5,5.25,DOWN,delta_R,-1.75,R,R,1.75,107,6,4,YES,fourth
344711,C,6.75,6.25,6.5,6.25,1,5.5,5.25,5.25,5.75,DOWN,delta_S,-0.5,S,C,0.5,107,6,4,YES,second
344711,C,6.75,6.25,6.5,6.25,1,5.5,5.25,5.25,5.75,DOWN,delta_C,-1,C,C,1,107,6,4,YES,second
344711,S,6.333333333333333,5.75,6.25,6.25,2,6.5,6,6,6.25,DOWN,delta_E,-0.25,E,S,0.25,107,6,4,YES,first
344711,C,6.75,6.25,6.5,6.25,1,5.5,5.25,5.25,5.75,DOWN,delta_E,-1.25,E,C,1.25,107,6,4,YES,second
344711,E,6.75,6.25,6.5,6.25,4,6.25,5.5,6.25,5.75,DOWN,delta_C,-0.75,C,E,0.75,107,6,4,YES,third
344711,E,6.75,6.25,6.5,6.25,4,6.25,5.5,6.25,5.75,DOWN,delta_R,-0.5,R,E,0.5,107,6,4,YES,third
344711,E,6.75,6.25,6.5,6.25,4,6.25,5.5,6.25,5.75,DOWN,delta_S,-0.5,S,E,0.5,107,6,4,YES,third
350939,C,4.75,6,5.666666666666667,5.25,4,5.75,5.25,6.25,5.75,UP,delta_S,0.5,S,C,0.5,108,5,5,NO,first
350939,C,4.75,6,5.666666666666667,5.25,4,5.75,5.25,6.25,5.75,UP,delta_R,1,R,C,1,108,5,5,NO,first
350939,C,4.75,6,5.666666666666667,5.25,4,5.75,5.25,6.25,5.75,UP,delta_E,0.583333333333333,E,C,0.583333333333333,108,5,5,NO,first
350939,C,4.75,6,5.666666666666667,5.25,4,5.75,5.25,6.25,5.75,UP,delta_C,-0.75,C,C,0.75,108,5,5,NO,first
36284,E,6.25,6.333333333333333,6.666666666666667,6,1,7,7,6.5,7,UP,delta_C,0.666666666666667,C,E,0.666666666666667,108,5,6,YES,third
36284,C,5.25,5.75,6.75,6,3,6.75,7,7,6.25,UP,delta_C,1.25,C,C,1.25,108,5,6,YES,second
36284,S,6.5,6.25,6.5,5.75,4,6.75,6.25,6.75,6,UP,delta_S,0.25,S,S,0.25,108,5,6,YES,first
36284,S,6.5,6.25,6.5,5.75,4,6.75,6.25,6.75,6,UP,delta_R,0.25,R,S,0.25,108,5,6,YES,first
36284,C,5.25,5.75,6.75,6,3,6.75,7,7,6.25,UP,delta_E,0.25,E,C,0.25,108,5,6,YES,second
36284,E,6.25,6.333333333333333,6.666666666666667,6,1,7,7,6.5,7,UP,delta_R,0.75,R,E,0.75,108,5,6,YES,third
36284,C,5.25,5.75,6.75,6,3,6.75,7,7,6.25,UP,delta_R,1.5,R,C,1.5,108,5,6,YES,second
36284,R,6.25,6.5,7,7,2,6.25,6.5,6.75,7,UP,delta_E,-0.25,E,R,0.25,108,5,6,YES,fourth
36284,S,6.5,6.25,6.5,5.75,4,6.75,6.25,6.75,6,UP,delta_E,0.25,E,S,0.25,108,5,6,YES,first
36284,R,6.25,6.5,7,7,2,6.25,6.5,6.75,7,UP,delta_C,0,C,R,0,108,5,6,YES,fourth
36284,R,6.25,6.5,7,7,2,6.25,6.5,6.75,7,UP,delta_R,0,R,R,0,108,5,6,YES,fourth
36284,R,6.25,6.5,7,7,2,6.25,6.5,6.75,7,UP,delta_S,0,S,R,0,108,5,6,YES,fourth
36284,S,6.5,6.25,6.5,5.75,4,6.75,6.25,6.75,6,UP,delta_C,0,C,S,0,108,5,6,YES,first
36284,E,6.25,6.333333333333333,6.666666666666667,6,1,7,7,6.5,7,UP,delta_S,1,S,E,1,108,5,6,YES,third
36284,C,5.25,5.75,6.75,6,3,6.75,7,7,6.25,UP,delta_S,0.25,S,C,0.25,108,5,6,YES,second
36284,E,6.25,6.333333333333333,6.666666666666667,6,1,7,7,6.5,7,UP,delta_E,-0.16666666666666696,E,E,0.16666666666666696,108,5,6,YES,third
37223,E,4.666666666666667,5.75,6.25,6,4,6.333333333333333,6.25,6.333333333333333,6.25,UP,delta_C,0.5,C,E,0.5,92,2,3,NO,second
37223,S,6.5,6.25,6,6.5,2,6.5,6.25,6.75,6.5,UP,delta_E,0.75,E,S,0.75,92,2,3,NO,first
37223,C,6,6.75,6.75,6.5,1,7,7,7,6.75,UP,delta_R,1,R,C,1,92,2,3,NO,third
37223,R,5.5,6.5,6.25,6,3,6.25,6.5,6.75,6.25,UP,delta_R,0.75,R,R,0.75,92,2,3,NO,fourth
37223,E,4.666666666666667,5.75,6.25,6,4,6.333333333333333,6.25,6.333333333333333,6.25,UP,delta_S,0.25,S,E,0.25,92,2,3,NO,second
37223,R,5.5,6.5,6.25,6,3,6.25,6.5,6.75,6.25,UP,delta_S,0.25,S,R,0.25,92,2,3,NO,fourth
37223,S,6.5,6.25,6,6.5,2,6.5,6.25,6.75,6.5,UP,delta_R,0,R,S,0,92,2,3,NO,first
37223,R,5.5,6.5,6.25,6,3,6.25,6.5,6.75,6.25,UP,delta_E,0.5,E,R,0.5,92,2,3,NO,fourth
37223,R,5.5,6.5,6.25,6,3,6.25,6.5,6.75,6.25,UP,delta_C,0,C,R,0,92,2,3,NO,fourth
37223,S,6.5,6.25,6,6.5,2,6.5,6.25,6.75,6.5,UP,delta_C,0,C,S,0,92,2,3,NO,first
37223,C,6,6.75,6.75,6.5,1,7,7,7,6.75,UP,delta_C,0.25,C,C,0.25,92,2,3,NO,third
37223,S,6.5,6.25,6,6.5,2,6.5,6.25,6.75,6.5,UP,delta_S,0,S,S,0,92,2,3,NO,first
37223,E,4.666666666666667,5.75,6.25,6,4,6.333333333333333,6.25,6.333333333333333,6.25,UP,delta_R,1.666666666666666,R,E,1.666666666666666,92,2,3,NO,second
37223,C,6,6.75,6.75,6.5,1,7,7,7,6.75,UP,delta_E,0.25,E,C,0.25,92,2,3,NO,third
37223,E,4.666666666666667,5.75,6.25,6,4,6.333333333333333,6.25,6.333333333333333,6.25,UP,delta_E,0.08333333333333304,E,E,0.08333333333333304,92,2,3,NO,second
37223,C,6,6.75,6.75,6.5,1,7,7,7,6.75,UP,delta_S,0.25,S,C,0.25,92,2,3,NO,third
374283,S,6.5,7,7,7,2,7,7,7,7,UP,delta_S,0,S,S,0,98,5,5,NO,third
374283,C,6,6.666666666666667,6,6,4,5.75,6.333333333333333,6.5,7,UP,delta_E,0.5,E,C,0.5,98,5,5,NO,first
374283,E,4,5,7,7,1,0,2.3333333333333335,0,0,UP,delta_R,-4,R,E,4,98,5,5,NO,fourth
374283,E,4,5,7,7,1,0,2.3333333333333335,0,0,UP,delta_E,-7,E,E,7,98,5,5,NO,fourth
374283,C,6,6.666666666666667,6,6,4,5.75,6.333333333333333,6.5,7,UP,delta_R,-0.25,R,C,0.25,98,5,5,NO,first
374283,E,4,5,7,7,1,0,2.3333333333333335,0,0,UP,delta_C,-2.6666666666666665,C,E,2.6666666666666665,98,5,5,NO,fourth
374283,S,6.5,7,7,7,2,7,7,7,7,UP,delta_C,0,C,S,0,98,5,5,NO,third
374283,S,6.5,7,7,7,2,7,7,7,7,UP,delta_E,0,E,S,0,98,5,5,NO,third
374283,E,4,5,7,7,1,0,2.3333333333333335,0,0,UP,delta_S,-7,S,E,7,98,5,5,NO,fourth
374283,C,6,6.666666666666667,6,6,4,5.75,6.333333333333333,6.5,7,UP,delta_S,1,S,C,1,98,5,5,NO,first
374283,C,6,6.666666666666667,6,6,4,5.75,6.333333333333333,6.5,7,UP,delta_C,-0.3333333333333339,C,C,0.3333333333333339,98,5,5,NO,first
374283,S,6.5,7,7,7,2,7,7,7,7,UP,delta_R,0.5,R,S,0.5,98,5,5,NO,third
379894,R,6,6,6,6,2,7,7,7,7,UP,delta_R,1,R,R,1,110,6,6,NO,first
379894,S,6,6,6,6,4,7,7,7,7,UP,delta_C,1,C,S,1,110,6,6,NO,third
379894,R,6,6,6,6,2,7,7,7,7,UP,delta_E,1,E,R,1,110,6,6,NO,first
379894,S,6,6,6,6,4,7,7,7,7,UP,delta_S,1,S,S,1,110,6,6,NO,third
379894,S,6,6,6,6,4,7,7,7,7,UP,delta_R,1,R,S,1,110,6,6,NO,third
379894,S,6,6,6,6,4,7,7,7,7,UP,delta_E,1,E,S,1,110,6,6,NO,third
379894,R,6,6,6,6,2,7,7,7,7,UP,delta_C,1,C,R,1,110,6,6,NO,first
379894,R,6,6,6,6,2,7,7,7,7,UP,delta_S,1,S,R,1,110,6,6,NO,first
379985,S,6.75,5,7,6.666666666666667,4,6.75,6,7,7,DOWN,delta_E,0,E,S,0,106,6,6,YES,first
379985,S,6.75,5,7,6.666666666666667,4,6.75,6,7,7,DOWN,delta_C,1,C,S,1,106,6,6,YES,first
379985,S,6.75,5,7,6.666666666666667,4,6.75,6,7,7,DOWN,delta_S,0.33333333333333304,S,S,0.33333333333333304,106,6,6,YES,first
379985,S,6.75,5,7,6.666666666666667,4,6.75,6,7,7,DOWN,delta_R,0,R,S,0,106,6,6,YES,first
382323,R,6,6.5,6.5,6.5,3,7,7,7,7,UP,delta_E,0.5,E,R,0.5,110,6,5,NO,fourth
382323,R,6,6.5,6.5,6.5,3,7,7,7,7,UP,delta_C,0.5,C,R,0.5,110,6,5,NO,fourth
382323,R,6,6.5,6.5,6.5,3,7,7,7,7,UP,delta_S,0.5,S,R,0.5,110,6,5,NO,fourth
382323,C,6.25,6,6,6.75,2,6.75,6.5,6.25,7,UP,delta_S,0.25,S,C,0.25,110,6,5,NO,second
382323,R,6,6.5,6.5,6.5,3,7,7,7,7,UP,delta_R,1,R,R,1,110,6,5,NO,fourth
382323,C,6.25,6,6,6.75,2,6.75,6.5,6.25,7,UP,delta_E,0.25,E,C,0.25,110,6,5,NO,second
382323,C,6.25,6,6,6.75,2,6.75,6.5,6.25,7,UP,delta_C,0.5,C,C,0.5,110,6,5,NO,second
382323,S,6.75,6.75,6.5,7,1,5.5,6,6.25,5.5,UP,delta_S,-1.5,S,S,1.5,110,6,5,NO,third
382323,S,6.75,6.75,6.5,7,1,5.5,6,6.25,5.5,UP,delta_R,-1.25,R,S,1.25,110,6,5,NO,third
382323,C,6.25,6,6,6.75,2,6.75,6.5,6.25,7,UP,delta_R,0.5,R,C,0.5,110,6,5,NO,second
382323,E,5.25,5.25,5.75,5.75,4,6,5.75,6,6.25,UP,delta_S,0.5,S,E,0.5,110,6,5,NO,first
382323,S,6.75,6.75,6.5,7,1,5.5,6,6.25,5.5,UP,delta_E,-0.25,E,S,0.25,110,6,5,NO,third
382323,E,5.25,5.25,5.75,5.75,4,6,5.75,6,6.25,UP,delta_R,0.75,R,E,0.75,110,6,5,NO,first
382323,S,6.75,6.75,6.5,7,1,5.5,6,6.25,5.5,UP,delta_C,-0.75,C,S,0.75,110,6,5,NO,third
382323,E,5.25,5.25,5.75,5.75,4,6,5.75,6,6.25,UP,delta_E,0.25,E,E,0.25,110,6,5,NO,first
382323,E,5.25,5.25,5.75,5.75,4,6,5.75,6,6.25,UP,delta_C,0.5,C,E,0.5,110,6,5,NO,first
384056,E,7,7,7,7,2,3,4.25,3,4,DOWN,delta_C,-2.75,C,E,2.75,100,5,3,YES,third
384056,E,7,7,7,7,2,3,4.25,3,4,DOWN,delta_E,-4,E,E,4,100,5,3,YES,third
384056,E,7,7,7,7,2,3,4.25,3,4,DOWN,delta_R,-4,R,E,4,100,5,3,YES,third
384056,C,7,7,7,7,1,4,4,4,4,DOWN,delta_C,-3,C,C,3,100,5,3,YES,fourth
384056,E,7,7,7,7,2,3,4.25,3,4,DOWN,delta_S,-3,S,E,3,100,5,3,YES,third
384056,C,7,7,7,7,1,4,4,4,4,DOWN,delta_S,-3,S,C,3,100,5,3,YES,fourth
384056,C,7,7,7,7,1,4,4,4,4,DOWN,delta_E,-3,E,C,3,100,5,3,YES,fourth
384056,C,7,7,7,7,1,4,4,4,4,DOWN,delta_R,-3,R,C,3,100,5,3,YES,fourth
388504,S,4.75,5,6,6.25,3,5.75,5.75,7,6.5,UP,delta_E,1,E,S,1,82,5,5,NO,second
388504,C,2.75,3.5,3,6,1,5.25,5.5,7,6.75,UP,delta_E,4,E,C,4,82,5,5,NO,third
388504,S,4.75,5,6,6.25,3,5.75,5.75,7,6.5,UP,delta_C,0.75,C,S,0.75,82,5,5,NO,second
388504,C,2.75,3.5,3,6,1,5.25,5.5,7,6.75,UP,delta_S,0.75,S,C,0.75,82,5,5,NO,third
388504,R,3.75,4.5,6,6.25,4,6,5.75,7,6.75,UP,delta_R,2.25,R,R,2.25,82,5,5,NO,fourth
388504,S,4.75,5,6,6.25,3,5.75,5.75,7,6.5,UP,delta_R,1,R,S,1,82,5,5,NO,second
388504,R,3.75,4.5,6,6.25,4,6,5.75,7,6.75,UP,delta_S,0.5,S,R,0.5,82,5,5,NO,fourth
388504,C,2.75,3.5,3,6,1,5.25,5.5,7,6.75,UP,delta_C,2,C,C,2,82,5,5,NO,third
388504,S,4.75,5,6,6.25,3,5.75,5.75,7,6.5,UP,delta_S,0.25,S,S,0.25,82,5,5,NO,second
388504,E,4.5,5,5,6.5,2,5.75,6,6,6.75,UP,delta_R,1.25,R,E,1.25,82,5,5,NO,first
388504,C,2.75,3.5,3,6,1,5.25,5.5,7,6.75,UP,delta_R,2.5,R,C,2.5,82,5,5,NO,third
388504,E,4.5,5,5,6.5,2,5.75,6,6,6.75,UP,delta_C,1,C,E,1,82,5,5,NO,first
388504,R,3.75,4.5,6,6.25,4,6,5.75,7,6.75,UP,delta_E,1,E,R,1,82,5,5,NO,fourth
388504,R,3.75,4.5,6,6.25,4,6,5.75,7,6.75,UP,delta_C,1.25,C,R,1.25,82,5,5,NO,fourth
388504,E,4.5,5,5,6.5,2,5.75,6,6,6.75,UP,delta_S,0.25,S,E,0.25,82,5,5,NO,first
388504,E,4.5,5,5,6.5,2,5.75,6,6,6.75,UP,delta_E,1,E,E,1,82,5,5,NO,first
393774,E,6,6,6,6,4,5.5,6,4,5,DOWN,delta_R,-0.5,R,E,0.5,72,2,0,NO,second
393774,E,6,6,6,6,4,5.5,6,4,5,DOWN,delta_E,-2,E,E,2,72,2,0,NO,second
393774,E,6,6,6,6,4,5.5,6,4,5,DOWN,delta_S,-1,S,E,1,72,2,0,NO,second
393774,E,6,6,6,6,4,5.5,6,4,5,DOWN,delta_C,0,C,E,0,72,2,0,NO,second
395342,R,7,7,7,7,2,7,7,6.5,6.75,UP,delta_E,-0.5,E,R,0.5,107,6,5,NO,second
395342,C,6.25,6.5,6.75,6.25,1,7,7,7,7,UP,delta_R,0.75,R,C,0.75,107,6,5,NO,fourth
395342,C,6.25,6.5,6.75,6.25,1,7,7,7,7,UP,delta_E,0.25,E,C,0.25,107,6,5,NO,fourth
395342,R,7,7,7,7,2,7,7,6.5,6.75,UP,delta_C,0,C,R,0,107,6,5,NO,second
395342,R,7,7,7,7,2,7,7,6.5,6.75,UP,delta_S,-0.25,S,R,0.25,107,6,5,NO,second
395342,C,6.25,6.5,6.75,6.25,1,7,7,7,7,UP,delta_C,0.5,C,C,0.5,107,6,5,NO,fourth
395342,R,7,7,7,7,2,7,7,6.5,6.75,UP,delta_R,0,R,R,0,107,6,5,NO,second
395342,C,6.25,6.5,6.75,6.25,1,7,7,7,7,UP,delta_S,0.75,S,C,0.75,107,6,5,NO,fourth
397766,S,6.75,7,7,7,4,6.75,7,7,7,DOWN,delta_R,0,R,S,0,NA,1,0,YES,second
397766,S,6.75,7,7,7,4,6.75,7,7,7,DOWN,delta_E,0,E,S,0,NA,1,0,YES,second
397766,C,5.75,6,6,6,3,5.75,6,6,6,DOWN,delta_E,0,E,C,0,NA,1,0,YES,third
397766,C,5.75,6,6,6,3,5.75,6,6,6,DOWN,delta_R,0,R,C,0,NA,1,0,YES,third
397766,C,5.75,6,6,6,3,5.75,6,6,6,DOWN,delta_C,0,C,C,0,NA,1,0,YES,third
397766,S,6.75,7,7,7,4,6.75,7,7,7,DOWN,delta_C,0,C,S,0,NA,1,0,YES,second
397766,C,5.75,6,6,6,3,5.75,6,6,6,DOWN,delta_S,0,S,C,0,NA,1,0,YES,third
397766,E,6,6,6,6,2,5.5,7,6.75,7,DOWN,delta_R,-0.5,R,E,0.5,NA,1,0,YES,fourth
397766,E,6,6,6,6,2,5.5,7,6.75,7,DOWN,delta_E,0.75,E,E,0.75,NA,1,0,YES,fourth
397766,S,6.75,7,7,7,4,6.75,7,7,7,DOWN,delta_S,0,S,S,0,NA,1,0,YES,second
397766,R,6.25,6.25,6.5,6.25,1,5.25,5,6,6,DOWN,delta_R,-1,R,R,1,NA,1,0,YES,first
397766,R,6.25,6.25,6.5,6.25,1,5.25,5,6,6,DOWN,delta_C,-1.25,C,R,1.25,NA,1,0,YES,first
397766,E,6,6,6,6,2,5.5,7,6.75,7,DOWN,delta_C,1,C,E,1,NA,1,0,YES,fourth
397766,R,6.25,6.25,6.5,6.25,1,5.25,5,6,6,DOWN,delta_S,-0.25,S,R,0.25,NA,1,0,YES,first
397766,R,6.25,6.25,6.5,6.25,1,5.25,5,6,6,DOWN,delta_E,-0.5,E,R,0.5,NA,1,0,YES,first
397766,E,6,6,6,6,2,5.5,7,6.75,7,DOWN,delta_S,1,S,E,1,NA,1,0,YES,fourth
40460,R,5.75,5,4.333333333333333,4.25,3,6.75,7,5.25,6,UP,delta_R,1,R,R,1,NA,5,5,YES,first
40460,S,4.25,4.5,2.25,3.75,1,7,4.333333333333333,7,6.666666666666667,UP,delta_R,2.75,R,S,2.75,NA,5,5,YES,second
40460,S,4.25,4.5,2.25,3.75,1,7,4.333333333333333,7,6.666666666666667,UP,delta_S,2.916666666666667,S,S,2.916666666666667,NA,5,5,YES,second
40460,S,4.25,4.5,2.25,3.75,1,7,4.333333333333333,7,6.666666666666667,UP,delta_C,-0.16666666666666696,C,S,0.16666666666666696,NA,5,5,YES,second
